Fund Holdings as of,"09/Jan/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"035720","KAKAO CORP","Communication","Equity","34,527,449.85","0.10","34,527,449.85","865,055.00","39.91","Korea (South)","Korea Exchange (Stock Market)","KRW"
"KGH","KGHM POLSKA MIEDZ SA","Materials","Equity","34,369,491.82","0.10","34,369,491.82","417,512.00","82.32","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"2890","SINOPAC FINANCIAL HOLDINGS LTD","Financials","Equity","34,252,242.02","0.10","34,252,242.02","37,105,618.00","0.92","Taiwan","Taiwan Stock Exchange","TWD"
"2423","KE HOLDINGS INC","Real Estate","Equity","34,222,204.41","0.10","34,222,204.41","5,938,680.00","5.76","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"B3SA3","B3 BRASIL BOLSA BALCAO SA","Financials","Equity","34,015,621.20","0.10","34,015,621.20","12,596,248.00","2.70","Brazil","XBSP","BRL"
"1109","CHINA RESOURCES LAND LTD","Real Estate","Equity","33,843,616.99","0.10","33,843,616.99","9,034,739.00","3.75","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2357","ASUSTEK COMPUTER INC","Information Technology","Equity","33,797,802.89","0.10","33,797,802.89","2,021,000.00","16.72","Taiwan","Taiwan Stock Exchange","TWD"
"EMBJ3","EMBRAER SA","Industrials","Equity","33,343,660.00","0.10","33,343,660.00","1,862,740.00","17.90","Brazil","XBSP","BRL"
"373220","LG ENERGY SOLUTION LTD","Industrials","Equity","33,115,488.12","0.10","33,115,488.12","133,023.00","248.95","Korea (South)","Korea Exchange (Stock Market)","KRW"
"064350","HYUNDAI-ROTEM","Industrials","Equity","32,937,936.43","0.09","32,937,936.43","219,308.00","150.19","Korea (South)","Korea Exchange (Stock Market)","KRW"
"SSW","SIBANYE STILLWATER LTD","Materials","Equity","32,756,230.07","0.09","32,756,230.07","8,252,966.00","3.97","South Africa","Johannesburg Stock Exchange","ZAR"
"1216","UNI-PRESIDENT ENTERPRISES CORP","Consumer Staples","Equity","32,721,217.76","0.09","32,721,217.76","13,745,736.00","2.38","Taiwan","Taiwan Stock Exchange","TWD"
"QIBK","QATAR ISLAMIC BANK","Financials","Equity","32,314,218.13","0.09","32,314,218.13","4,861,821.00","6.65","Qatar","Qatar Exchange","QAR"
"ASIANPAINT","ASIAN PAINTS LTD","Materials","Equity","32,251,406.75","0.09","32,251,406.75","1,029,180.00","31.34","India","National Stock Exchange Of India","INR"
"ICT","INTERNATIONAL CONTAINER TERMINAL S","Industrials","Equity","32,210,151.04","0.09","32,210,151.04","3,053,780.00","10.55","Philippines","Philippine Stock Exchange Inc.","PHP"
"006400","SAMSUNG SDI LTD","Information Technology","Equity","32,074,133.32","0.09","32,074,133.32","174,837.00","183.45","Korea (South)","Korea Exchange (Stock Market)","KRW"
"PZU","PZU SA","Financials","Equity","31,784,520.12","0.09","31,784,520.12","1,642,624.00","19.35","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"2010","SAUDI BASIC INDUSTRIES","Materials","Equity","31,669,651.26","0.09","31,669,651.26","2,333,288.00","13.57","Saudi Arabia","Saudi Stock Exchange","SAR"
"ITC","ITC LTD","Consumer Staples","Equity","31,607,989.18","0.09","31,607,989.18","8,453,016.00","3.74","India","National Stock Exchange Of India","INR"
"PEO","BANK PEKAO SA","Financials","Equity","31,496,027.28","0.09","31,496,027.28","540,769.00","58.24","Poland","Warsaw Stock Exchange/Equities/Main Market","PLN"
"SQM.B","SOCIEDAD QUIMICA Y MINERA DE CHILE","Materials","Equity","31,488,462.58","0.09","31,488,462.58","425,099.00","74.07","Chile","Santiago Stock Exchange","CLP"
"2892","FIRST FINANCIAL HOLDING LTD","Financials","Equity","31,205,424.06","0.09","31,205,424.06","33,235,878.00","0.94","Taiwan","Taiwan Stock Exchange","TWD"
"SLM","SANLAM LIMITED LTD","Financials","Equity","31,194,645.14","0.09","31,194,645.14","5,018,269.00","6.22","South Africa","Johannesburg Stock Exchange","ZAR"
"EUROB","EUROBANK SA","Financials","Equity","31,094,750.61","0.09","31,094,750.61","7,104,098.00","4.38","Greece","Athens Exchange S.A. Cash Market","EUR"
"SBILIFE","SBI LIFE INSURANCE COMPANY LTD","Financials","Equity","31,037,396.11","0.09","31,037,396.11","1,351,926.00","22.96","India","National Stock Exchange Of India","INR"
"9926","AKESO INC","Health Care","Equity","30,774,204.31","0.09","30,774,204.31","1,880,000.00","16.37","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"ABEV3","AMBEV SA","Consumer Staples","Equity","30,512,169.80","0.09","30,512,169.80","11,754,100.00","2.60","Brazil","XBSP","BRL"
"BPAC11","BCO BTG PACTUAL UNT SA","Financials","Equity","30,164,677.83","0.09","30,164,677.83","2,951,778.00","10.22","Brazil","XBSP","BRL"
"BMRI","BANK MANDIRI (PERSERO)","Financials","Equity","29,993,978.33","0.09","29,993,978.33","105,861,100.00","0.28","Indonesia","Indonesia Stock Exchange","IDR"
"2344","WINBOND ELECTRONICS CORP","Information Technology","Equity","29,873,402.27","0.09","29,873,402.27","9,662,274.00","3.09","Taiwan","Taiwan Stock Exchange","TWD"
"TLKM","TELEKOMUNIKASI INDONESIA","Communication","Equity","29,766,723.21","0.09","29,766,723.21","144,951,000.00","0.21","Indonesia","Indonesia Stock Exchange","IDR"
"GAPB","GRUPO AEROPORTUARIO DEL PACIFICO","Industrials","Equity","29,692,478.86","0.09","29,692,478.86","1,113,406.00","26.67","Mexico","Bolsa Mexicana De Valores","MXN"
"009150","SAMSUNG ELECTRO MECHANICS LTD","Information Technology","Equity","29,608,701.44","0.09","29,608,701.44","162,308.00","182.42","Korea (South)","Korea Exchange (Stock Market)","KRW"
"2360","CHROMA ATE INC","Information Technology","Equity","29,587,354.78","0.09","29,587,354.78","1,014,000.00","29.18","Taiwan","Taiwan Stock Exchange","TWD"
"2015","LI AUTO CLASS A INC","Consumer Discretionary","Equity","29,547,392.18","0.08","29,547,392.18","3,540,736.00","8.34","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2301","LITE ON TECHNOLOGY CORP","Information Technology","Equity","29,520,980.00","0.08","29,520,980.00","5,836,390.00","5.06","Taiwan","Taiwan Stock Exchange","TWD"
"051910","LG CHEM LTD","Materials","Equity","29,431,771.42","0.08","29,431,771.42","137,331.00","214.31","Korea (South)","Korea Exchange (Stock Market)","KRW"
"ALPHA","ALPHA BANK SA","Financials","Equity","29,423,915.04","0.08","29,423,915.04","6,548,214.00","4.49","Greece","Athens Exchange S.A. Cash Market","EUR"
"3993","CMOC GROUP LTD","Materials","Equity","29,351,076.96","0.08","29,351,076.96","10,563,000.00","2.78","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"HAL","HINDUSTAN AERONAUTICS LTD","Industrials","Equity","29,337,224.95","0.08","29,337,224.95","592,813.00","49.49","India","National Stock Exchange Of India","INR"
"TME","TENCENT MUSIC ENTERTAINMENT GROUP","Communication","Equity","29,230,360.45","0.08","29,230,360.45","1,684,747.00","17.35","China","New York Stock Exchange Inc.","USD"
"INDIGO","INTERGLOBE AVIATION LTD","Industrials","Equity","29,074,476.13","0.08","29,074,476.13","541,185.00","53.72","India","National Stock Exchange Of India","INR"
"PE&OLES*","INDUST PENOLES","Materials","Equity","28,857,860.68","0.08","28,857,860.68","525,261.00","54.94","Mexico","Bolsa Mexicana De Valores","MXN"
"000810","SAMSUNG FIRE & MARINE INSURANCE LT","Financials","Equity","28,748,276.93","0.08","28,748,276.93","89,190.00","322.33","Korea (South)","Korea Exchange (Stock Market)","KRW"
"NESTLEIND","NESTLE INDIA LTD","Consumer Staples","Equity","28,592,216.30","0.08","28,592,216.30","1,984,464.00","14.41","India","National Stock Exchange Of India","INR"
"AXIA3","CENTRAIS ELETR BRAS-ELETROBRAS SA","Utilities","Equity","28,562,957.41","0.08","28,562,957.41","2,978,474.00","9.59","Brazil","XBSP","BRL"
"1303","NAN YA PLASTICS CORP","Materials","Equity","28,542,587.53","0.08","28,542,587.53","14,586,000.00","1.96","Taiwan","Taiwan Stock Exchange","TWD"
"ALDAR","ALDAR PROPERTIES","Real Estate","Equity","28,380,927.80","0.08","28,380,927.80","11,556,890.00","2.46","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"TECHM","TECH MAHINDRA LTD","Information Technology","Equity","28,350,991.96","0.08","28,350,991.96","1,615,641.00","17.55","India","National Stock Exchange Of India","INR"
"2449","KING YUAN ELECTRONICS LTD","Information Technology","Equity","28,305,476.96","0.08","28,305,476.96","3,398,000.00","8.33","Taiwan","Taiwan Stock Exchange","TWD"
"SBSP3","COMPANHIA DE SANEAMENTO BASICO DE","Utilities","Equity","28,151,753.99","0.08","28,151,753.99","1,146,333.00","24.56","Brazil","XBSP","BRL"
"ADVANC.R","ADVANCED INFO SERVICE NON-VOTING D","Communication","Equity","28,013,999.36","0.08","28,013,999.36","2,751,500.00","10.18","Thailand","Stock Exchange Of Thailand","THB"
"HTHT","H WORLD GROUP ADR LTD","Consumer Discretionary","Equity","27,927,538.52","0.08","27,927,538.52","565,106.00","49.42","China","NASDAQ","USD"
"TMCV","TATA MOTORS LTD","Industrials","Equity","27,684,029.42","0.08","27,684,029.42","5,784,105.00","4.79","India","National Stock Exchange Of India","INR"
"TVSMOTOR","TVS MOTOR COMPANY LTD","Consumer Discretionary","Equity","27,624,418.56","0.08","27,624,418.56","662,576.00","41.69","India","National Stock Exchange Of India","INR"
"TENAGA","TENAGA NASIONAL","Utilities","Equity","27,594,691.54","0.08","27,594,691.54","8,289,600.00","3.33","Malaysia","Bursa Malaysia","MYR"
"2880","HUA NAN FINANCIAL HOLDINGS LTD","Financials","Equity","27,261,465.42","0.08","27,261,465.42","27,075,300.00","1.01","Taiwan","Taiwan Stock Exchange","TWD"
"6618","JD HEALTH INTERNATIONAL INC","Consumer Staples","Equity","27,259,791.41","0.08","27,259,791.41","3,328,000.00","8.19","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"1010","RIYAD BANK","Financials","Equity","27,144,092.67","0.08","27,144,092.67","3,792,588.00","7.16","Saudi Arabia","Saudi Stock Exchange","SAR"
"TPEIR","PIRAEUS BANK SA","Financials","Equity","27,114,618.67","0.08","27,114,618.67","3,080,998.00","8.80","Greece","Athens Exchange S.A. Cash Market","EUR"
"DIVISLAB","DIVIS LABORATORIES LTD","Health Care","Equity","27,006,312.64","0.08","27,006,312.64","368,023.00","73.38","India","National Stock Exchange Of India","INR"
"VEDL","VEDANTA LTD","Materials","Equity","26,885,155.92","0.08","26,885,155.92","3,974,912.00","6.76","India","National Stock Exchange Of India","INR"
"1093","CSPC PHARMACEUTICAL GROUP LTD","Health Care","Equity","26,773,363.83","0.08","26,773,363.83","22,734,319.00","1.18","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"1177","SINO BIOPHARMACEUTICAL LTD","Health Care","Equity","26,749,467.93","0.08","26,749,467.93","30,529,250.00","0.88","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"3037","UNIMICRON TECHNOLOGY CORP","Information Technology","Equity","26,705,402.01","0.08","26,705,402.01","3,746,158.00","7.13","Taiwan","Taiwan Stock Exchange","TWD"
"9901","NEW ORIENTAL EDUCATION & TECHNOLOG","Consumer Discretionary","Equity","26,662,144.91","0.08","26,662,144.91","4,563,770.00","5.84","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"CHILE","BANCO DE CHILE","Financials","Equity","26,641,692.52","0.08","26,641,692.52","132,457,262.00","0.20","Chile","Santiago Stock Exchange","CLP"
"MAXHEALTH","MAX HEALTHCARE INSTITUTE LTD","Health Care","Equity","26,175,032.86","0.08","26,175,032.86","2,320,165.00","11.28","India","National Stock Exchange Of India","INR"
"JIOFIN","JIO FINANCIAL SERVICES LTD","Financials","Equity","26,140,294.78","0.08","26,140,294.78","8,205,186.00","3.19","India","National Stock Exchange Of India","INR"
"PTT.R","PTT NON-VOTING DR PCL","Energy","Equity","25,929,537.07","0.07","25,929,537.07","25,668,200.00","1.01","Thailand","Stock Exchange Of Thailand","THB"
"033780","KT&G CORP","Consumer Staples","Equity","25,874,714.54","0.07","25,874,714.54","265,325.00","97.52","Korea (South)","Korea Exchange (Stock Market)","KRW"
"LTM","LATAM AIRLINES GROUP SA","Industrials","Equity","25,834,208.21","0.07","25,834,208.21","903,924,284.00","0.03","Chile","Santiago Stock Exchange","CLP"
"2883","KGI FINANCIAL HOLDING LTD","Financials","Equity","25,812,813.96","0.07","25,812,813.96","46,792,197.00","0.55","Taiwan","Taiwan Stock Exchange","TWD"
"2408","NANYA TECHNOLOGY CORP","Information Technology","Equity","25,571,247.93","0.07","25,571,247.93","3,719,000.00","6.88","Taiwan","Taiwan Stock Exchange","TWD"
"BAJAJFINSV","BAJAJ FINSERV LTD","Financials","Equity","25,519,734.89","0.07","25,519,734.89","1,154,882.00","22.10","India","National Stock Exchange Of India","INR"
"992","LENOVO GROUP LTD","Information Technology","Equity","25,427,707.15","0.07","25,427,707.15","22,048,000.00","1.15","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"ADIB","ABU DHABI ISLAMIC BANK","Financials","Equity","25,361,571.52","0.07","25,361,571.52","4,474,210.00","5.67","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"CIPLA","CIPLA LTD","Health Care","Equity","25,315,052.17","0.07","25,315,052.17","1,557,298.00","16.26","India","National Stock Exchange Of India","INR"
"015760","KOREA ELECTRIC POWER CORP","Utilities","Equity","25,266,144.36","0.07","25,266,144.36","745,786.00","33.88","Korea (South)","Korea Exchange (Stock Market)","KRW"
"032830","SAMSUNG LIFE LTD","Financials","Equity","25,237,786.24","0.07","25,237,786.24","230,724.00","109.39","Korea (South)","Korea Exchange (Stock Market)","KRW"
"9866","NIO CLASS A INC","Consumer Discretionary","Equity","25,111,476.26","0.07","25,111,476.26","5,267,666.00","4.77","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"2057","ZTO EXPRESS (CAYMAN) INC","Industrials","Equity","24,921,942.60","0.07","24,921,942.60","1,130,786.00","22.04","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"ASII","ASTRA INTERNATIONAL","Industrials","Equity","24,650,312.50","0.07","24,650,312.50","60,236,400.00","0.41","Indonesia","Indonesia Stock Exchange","IDR"
"HDFCLIFE","HDFC LIFE INSURANCE COMPANY LTD","Financials","Equity","24,583,936.81","0.07","24,583,936.81","2,955,875.00","8.32","India","National Stock Exchange Of India","INR"
"COALINDIA","COAL INDIA LTD","Energy","Equity","24,551,853.28","0.07","24,551,853.28","5,291,545.00","4.64","India","National Stock Exchange Of India","INR"
"5880","TAIWAN COOPERATIVE FINANCIAL HOLDI","Financials","Equity","24,522,035.13","0.07","24,522,035.13","32,186,443.00","0.76","Taiwan","Taiwan Stock Exchange","TWD"
"ASELS.E","ASELSAN ELEKTRONIK SANAYI VE TICAR","Industrials","Equity","24,425,379.74","0.07","24,425,379.74","3,763,384.00","6.49","Turkey","Istanbul Stock Exchange","TRY"
"1339","THE PEOPLES INSURANCE CO (GROUP)","Financials","Equity","24,341,691.58","0.07","24,341,691.58","26,064,000.00","0.93","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"APOLLOHOSP","APOLLO HOSPITALS ENTERPRISE LTD","Health Care","Equity","24,336,577.92","0.07","24,336,577.92","302,392.00","80.48","India","National Stock Exchange Of India","INR"
"ADANIPORTS","ADANI PORTS AND SPECIAL ECONOMIC Z","Industrials","Equity","24,179,049.47","0.07","24,179,049.47","1,518,284.00","15.93","India","National Stock Exchange Of India","INR"
"2379","REALTEK SEMICONDUCTOR CORP","Information Technology","Equity","24,103,374.69","0.07","24,103,374.69","1,495,000.00","16.12","Taiwan","Taiwan Stock Exchange","TWD"
"PFCIBEST","GRUPO CIBEST PREF SA","Financials","Equity","24,069,330.36","0.07","24,069,330.36","1,361,106.00","17.68","Colombia","Bolsa De Valores De Colombia","COP"
"BID","BID CORPORATION LTD","Consumer Staples","Equity","23,932,009.54","0.07","23,932,009.54","974,070.00","24.57","South Africa","Johannesburg Stock Exchange","ZAR"
"8299","PHISON ELECTRONICS CORP","Information Technology","Equity","23,909,586.66","0.07","23,909,586.66","464,000.00","51.53","Taiwan","Gretai Securities Market","TWD"
"CHOLAFIN","CHOLAMANDALAM INVESTMENT AND FINAN","Financials","Equity","23,864,519.18","0.07","23,864,519.18","1,253,127.00","19.04","India","National Stock Exchange Of India","INR"
"TATACONSUM","TATA CONSUMER PRODUCTS LTD","Consumer Staples","Equity","23,687,228.40","0.07","23,687,228.40","1,816,276.00","13.04","India","National Stock Exchange Of India","INR"
"SHP","SHOPRITE HOLDINGS LTD","Consumer Staples","Equity","23,605,911.27","0.07","23,605,911.27","1,420,842.00","16.61","South Africa","Johannesburg Stock Exchange","ZAR"
"3661","ALCHIP TECHNOLOGIES LTD","Information Technology","Equity","23,587,449.62","0.07","23,587,449.62","209,000.00","112.86","Taiwan","Taiwan Stock Exchange","TWD"
"ONGC","OIL AND NATURAL GAS LTD","Energy","Equity","23,350,052.37","0.07","23,350,052.37","8,993,795.00","2.60","India","National Stock Exchange Of India","INR"
"JSWSTEEL","JSW STEEL LTD","Materials","Equity","23,315,379.87","0.07","23,315,379.87","1,814,145.00","12.85","India","National Stock Exchange Of India","INR"
"GRASIM","GRASIM INDUSTRIES LTD","Materials","Equity","23,316,843.80","0.07","23,316,843.80","757,090.00","30.80","India","National Stock Exchange Of India","INR"
"047810","KOREA AEROSPACE INDUSTRIES LTD","Industrials","Equity","23,233,562.39","0.07","23,233,562.39","226,155.00","102.73","Korea (South)","Korea Exchange (Stock Market)","KRW"
"3692","HANSOH PHARMACEUTICAL GROUP LTD","Health Care","Equity","23,161,216.66","0.07","23,161,216.66","4,340,000.00","5.34","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"TRENT","TRENT LTD","Consumer Discretionary","Equity","22,911,205.16","0.07","22,911,205.16","519,970.00","44.06","India","National Stock Exchange Of India","INR"
"HEROMOTOCO","HERO MOTOCORP LTD","Consumer Discretionary","Equity","22,892,683.76","0.07","22,892,683.76","357,547.00","64.03","India","National Stock Exchange Of India","INR"
"TMPV","TATA MOTORS PASSENGER VEHICLES LTD","Consumer Discretionary","Equity","22,819,927.15","0.07","22,819,927.15","5,809,851.00","3.93","India","National Stock Exchange Of India","INR"
"ETERNAL","ETERNAL LTD","Consumer Discretionary","Equity","22,691,464.29","0.07","22,691,464.29","7,195,273.00","3.15","India","National Stock Exchange Of India","INR"
"1818","ZHAOJIN MINING INDUSTRY LTD H","Materials","Equity","22,664,557.22","0.07","22,664,557.22","4,965,500.00","4.56","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"NPH","NORTHAM PLATINUM HLDGS LTD","Materials","Equity","22,609,482.29","0.07","22,609,482.29","1,061,855.00","21.29","South Africa","Johannesburg Stock Exchange","ZAR"
"1347","HUA HONG SEMICONDUCTOR LTD","Information Technology","Equity","22,475,657.79","0.06","22,475,657.79","1,920,000.00","11.71","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"CEZ","CEZ","Utilities","Equity","22,434,019.56","0.06","22,434,019.56","341,272.00","65.74","Czech Republic","Prague Stock Exchange","CZK"
"6690","HAIER SMART HOME CLASS H LTD H","Consumer Discretionary","Equity","22,380,726.35","0.06","22,380,726.35","6,710,000.00","3.34","China","Hong Kong Exchanges And Clearing Ltd","HKD"
